movieId,keywordId
9737,18394
9737,11406
449176,981
449176,8665
449176,5068
449176,3297
449176,3930
449176,13432
449176,6079
449176,15450
449176,4347
449176,10769
449176,20141
449176,5391
449176,16857
449176,5372
449176,20112
449176,2531
250546,11367
250546,9523
250546,18562
250546,16661
250546,8186
250546,1453
250546,2825
250546,7152
250546,12136
250546,3723
250546,6058
250546,14752
390043,6464
390043,9438
390043,18541
390043,5529
390043,17367
390043,2025
390043,7791
390043,17393
390043,21152
390043,913
390043,6717
390043,19587
390043,5824
335988,18541
335988,12243
335988,2443
335988,13918
335988,5496
440021,8661
440021,9617
440021,4759
440021,18177
440021,18342
440021,11408
644,8929
644,20745
644,8823
644,2532
644,11835
644,2360
644,19292
644,11692
644,18957
644,17481
644,1957
644,21168
644,15506
644,3539
644,13918
644,10229
644,18873
644,4738
644,15604
565,19329
565,19625
565,55
565,11910
565,9300
565,9118
565,7219
565,19248
565,19252
565,10549
565,11137
565,12136
565,12395
565,15815
565,19488
1995,10710
1995,10111
1995,8494
1995,1493
1995,12909
1995,205
1995,5659
1995,2660
1995,7493
1995,18221
1995,17258
1995,12644
1995,13636
1995,5977
331482,13696
331482,7129
331482,3297
331482,16200
331482,6079
331482,19252
331482,9845
331482,547
331482,8852
331482,20976
331482,3947
331482,19509
331482,13959
420809,3059
420809,19292
420809,20590
420809,478
420809,15325
420809,6873
277,21223
277,16944
277,11751
277,9502
277,3030
277,21082
277,1479
277,14194
277,12175
277,9314
277,18486
277,17716
277,15608
277,20950
277,16688
277,13495
277,9676
520763,19625
520763,19399
520763,12903
520763,14276
520763,804
520763,2821
520763,15325
520763,3539
520763,14471
520763,18824
520763,1364
520763,9578
520763,15586
520763,19309
520763,17198
520763,20378
520763,14992
520763,20988
520763,10582
520763,16763
520763,5213
520763,18612
520763,12498
406990,14648
406990,11692
406990,11910
406990,17092
406990,9702
406990,12044
406990,1213
406990,21266
406990,17816
406990,7975
406990,101
406990,4135
406990,13902
508439,9247
508439,3059
508439,19663
508439,143
508439,7046
508439,10597
508439,8369
5255,6301
5255,2498
5255,371
5255,3689
5255,3844
5255,14424
5255,7675
5255,16704
5255,1225
5255,17088
5255,9938
5255,8852
49017,19833
49017,3697
49017,9502
49017,1479
49017,7899
49017,9300
49017,4285
49017,5225
49017,15697
49017,113
49017,207
49017,15366
88,5847
88,7628
88,14240
88,2888
88,1920
88,7129
88,20622
88,21243
88,14929
88,20671
88,6079
88,19369
88,9261
88,10926
88,17132
88,16731
88,11148
88,8148
88,18350
1368,14680
1368,5728
1368,5789
1368,5778
1368,16278
1368,19833
1368,1452
1368,15903
1368,10426
1368,10311
1368,19139
1368,19109
1368,81
1368,10156
1368,19589
1368,7215
1368,287
1368,1957
1368,14622
1368,7483
1368,1740
1368,12289
1368,14133
1368,340
1368,14491
47933,3539
47933,9578
238713,19080
238713,21223
238713,16944
238713,5321
238713,2091
238713,18352
238713,4238
238713,17801
238713,19049
238713,18851
238713,16864
238713,4080
238713,7027
238713,13002
238713,4625
238713,18313
238713,6564
238713,14394
238713,16104
238713,3179
238713,1664
238713,6166
238713,843
11544,7129
11544,15891
11544,2360
11544,7352
11544,18957
11544,14276
11544,5041
11544,15348
11544,15834
1018,16798
1018,21040
1018,12760
1018,13469
1018,5529
1018,761
1018,10386
1018,17559
1018,2347
1018,20629
1018,5338
1018,2183
1018,13725
1018,16591
1018,13644
1018,1815
1018,11518
1018,15941
1018,240
1018,13058
1018,6254
1018,4738
1018,7666
1018,16632
39538,274
39538,10136
39538,15891
39538,10924
39538,1609
39538,9988
39538,11063
39538,7981
39538,20200
39538,19009
39538,427
39538,2160
39538,907
39538,18612
80321,14588
80321,4562
80321,18745
80321,12120
80321,20820
80321,9552
80321,7935
80321,21256
80321,20017
80321,12424
80321,13168
80321,13793
80321,17325
80321,14543
166424,14692
166424,18293
166424,9345
166424,14786
166424,16021
166424,17040
166424,11842
166424,16176
166424,8253
424783,15599
424783,12243
424783,13918
424783,1453
424783,12836
20504,6301
20504,2500
20504,11692
20504,19399
20504,6870
20504,4497
20504,7465
20504,17697
20504,4571
20504,12627
20504,3463
20504,12872
20504,17352
302946,9831
302946,6464
302946,19334
302946,3693
302946,7465
302946,17393
302946,8616
302946,3950
302946,5280
302946,8369
788,8566
788,2909
788,10383
788,240
788,6256
788,20427
788,14916
788,20594
788,17092
788,10587
788,16567
788,7099
788,19657
242,7628
242,13696
242,7856
242,2928
242,12128
242,17801
242,864
242,21015
242,3187
242,8535
242,726
242,4147
242,1180
242,14112
242,20912
242,12897
242,16209
8467,9273
8467,20121
8467,4598
8467,3784
8467,6684
8467,10785
8467,1510
8467,2444
8467,17393
8467,10936
8467,5107
8467,17991
8467,11072
8467,696
8467,7133
8467,15819
8467,10238
8467,7139
8467,16615
8467,12420
2300,4672
2300,21256
2300,6644
2300,12424
2300,3539
2300,10926
2300,13705
2300,20318
2300,9850
2300,4177
2300,19303
2300,9347
2300,13250
2300,9302
2300,7155
242224,3697
242224,13469
242224,2909
242224,13207
242224,7544
242224,21298
242224,4752
242224,543
242224,394
242224,7025
242224,5644
242224,8075
242224,3377
242224,18012
1572,13696
1572,15655
1572,19712
1572,7856
1572,1920
1572,19139
1572,5597
1572,13417
1572,2347
1572,17010
1572,498
1572,11693
1572,15325
1572,14471
1572,1180
1572,18486
1572,17239
1572,796
1572,2139
1572,7686
1572,2311
1572,17484
1572,6703
1572,1725
1572,1014
1637,5597
1637,18548
1637,597
1637,16054
1637,294
1637,14564
1637,15941
1637,240
1637,17239
1637,5309
1637,7606
1637,6521
1637,18482
1637,5902
1637,18959
1637,16389
1637,7638
1637,814
1637,13218
1637,20857
1637,20412
401981,19080
401981,1728
401981,21223
401981,16944
401981,3297
401981,4743
401981,19049
401981,18478
401981,15551
401981,8122
401981,4786
401981,5234
401981,1299
401981,18664
401981,10365
401981,13002
401981,690
401981,8042
401981,10054
401981,860
401981,12077
401981,13861
401981,3865
401981,5975
401981,15332
401981,14710
401981,13423
401981,5823
401981,17200
401981,70
401981,7192
401981,14998
401981,14601
401981,12131
401981,3004
401981,12821
7446,1452
7446,10864
7446,20721
7446,20911
7446,3210
7446,1371
7446,10093
7446,13199
7446,14236
7446,14394
7446,384
7446,21240
13053,4315
13053,16441
13053,11388
13053,13793
13053,5893
13053,14394
13053,17866
13053,374
13053,20613
13053,11577
254320,5847
254320,1998
254320,12828
254320,11692
254320,21072
254320,14125
254320,1410
254320,5166
254320,12376
254320,12797
254320,9038
38365,14588
38365,13363
38365,11542
38365,5362
38365,1973
38365,17530
38365,14997
38365,19587
38365,4935
87502,798
87502,726
87502,11910
87502,90
87502,4763
87502,1010
87502,10714
87502,19997
87502,10871
87502,301
87502,15024
87502,18929
87502,15446
87502,16608
87502,9555
87502,13373
87502,7463
87502,12866
87502,20666
87502,1255
509,14588
509,3912
509,9109
509,18541
509,20742
509,18541
509,5214
509,10864
509,16061
509,2883
509,13171
509,9360
509,10525
509,3346
509,18888
509,4138
509,19492
509,12394
509,14484
509,1371
509,3591
509,11380
345,13696
345,20745
345,3297
345,5116
345,12197
345,9123
345,14192
345,11943
345,1401
345,19118
345,17926
345,13586
345,1213
345,4609
345,13036
345,7795
345,5337
345,20256
345,4940
345,4684
345,12869
345,16862
345,19213
345,11901
345,4179
345,15896
38575,2243
38575,14394
38575,21492
38575,16963
333484,19252
497582,3297
497582,2347
497582,16123
497582,971
497582,5659
497582,9845
497582,16042
497582,6366
497582,1923
497582,70
497582,7172
497582,13475
497582,19050
497582,13864
57201,10311
57201,218
57201,5019
57201,9118
57201,14409
57201,4457
57201,15795
57201,12897
57201,14424
57201,13974
57201,19359
57201,4980
545609,9161
545609,11790
545609,3791
545609,10125
545609,16057
545609,17040
545609,16138
545609,14179
545609,8098
31011,3119
31011,13644
31011,14255
31011,19187
31011,4402
31011,5125
31011,689
31011,1429
31011,12174
31011,15899
1597,7628
1597,19080
1597,798
1597,16308
1597,16668
1597,6225
1597,21073
1597,11125
1597,10192
1597,12635
1597,5269
1597,9918
1597,4455
1597,1299
1597,7747
306819,5321
306819,2091
306819,3297
306819,15972
306819,13799
306819,15972
306819,13518
306819,20551
306819,10930
306819,12374
306819,19301
306819,6731
306819,5391
306819,801
306819,14699
306819,13173
306819,5440
306819,73
306819,11389
306819,16070
370172,3297
370172,2310
370172,19570
370172,19049
370172,3967
370172,19309
370172,12319
370172,6110
370172,14768
370172,21237
181533,9551
181533,20156
181533,19924
181533,4948
373571,21147
373571,11823
373571,16200
373571,1858
373571,8800
373571,6286
373571,5956
373571,19870
373571,2381
373571,6564
373571,14768
373571,13928
373571,14037
373571,6289
373571,20489
373571,1458
373571,11210
299687,3297
299687,11692
299687,3539
299687,9578
299687,14886
299687,7750
299687,5372
1250,5789
1250,14428
1250,18293
1250,21271
1250,674
1250,2214
1250,5176
1250,19813
1250,5247
1250,17040
1250,19613
1250,14067
1250,10234
1250,9620
1250,15966
1250,8186
1250,15981
1250,19948
1250,6208
1250,6545
1250,11894
1250,6761
1250,18220
1250,1962
505642,19833
505642,11835
505642,18293
505642,6064
505642,17040
505642,15325
505642,722
505642,6420
505642,17232
505642,12012
505642,3660
505642,6195
505642,14394
505642,8578
505642,13930
505642,14049
505642,14132
505642,10387
302699,19080
302699,10649
302699,19049
302699,11749
302699,10185
302699,11964
302699,5280
436270,5105
436270,18293
436270,7534
436270,17040
436270,8186
436270,11842
436270,14394
436270,21474
13885,2577
13885,20335
13885,726
13885,7679
13885,478
13885,15959
13885,4010
13885,18499
13885,21219
13885,2821
13885,10239
13885,13036
13885,12627
13885,15966
13885,16326
13885,12270
13885,2439
13885,14863
13885,13844
13885,6226
13885,19668
13885,1176
13885,7032
13885,2130
13885,20612
13885,5467
13885,7623
36647,2243
36647,19833
36647,9502
36647,18293
36647,9300
36647,17040
36647,9314
36647,18338
36647,10331
36647,1180
36647,13515
36647,12698
36647,2845
36647,19009
36647,2916
36647,10127
36647,11116
36647,15365
36647,5305
36647,3621
36647,20963
36647,13495
36647,7003
22794,924
22794,20838
22794,14742
22794,17985
12092,14128
12092,6710
12092,18187
12092,13705
12092,18191
12092,7476
12092,5372
12092,8778
10895,15539
10895,116
10895,5730
10895,3297
10895,3059
10895,1890
10895,17801
10895,2698
10895,20590
10895,19410
10895,8986
10895,4049
10895,19250
10895,17659
10895,1344
10895,6058
10895,11761
10895,13408
10895,4200
10895,3641
83666,15437
83666,9415
83666,11888
83666,6079
83666,3387
83666,11387
83666,16062
83666,15981
83666,14683
83666,17603
83666,9298
83666,3927
83666,12800
83666,17045
83666,18099
83666,4742
83666,17021
83666,19059
83666,3495
83666,8286
83666,14394
83666,3731
80274,3297
80274,4607
80274,19147
80274,1469
80274,6532
80274,17641
80274,13212
80274,16123
80274,1368
80274,526
80274,9578
80274,9374
80274,3943
80274,13172
80274,18935
80274,5372
80274,19127
80274,8026
1813,5730
1813,20960
1813,10176
1813,12692
1813,6870
1813,15551
1813,13725
1813,674
1813,19901
1813,13418
1813,12851
1813,12953
1813,2673
1813,13036
1813,913
1813,8703
1813,21359
1813,12631
1813,13696
1813,5584
1813,3490
1813,10585
460465,10136
460465,3059
460465,11376
460465,4145
460465,19454
460465,5098
460465,7493
460465,9569
460465,14841
460465,5965
346685,18053
346685,13696
346685,16798
346685,3297
346685,12692
346685,21159
346685,1048
346685,10714
346685,14471
346685,9612
346685,15374
346685,5347
346685,3318
346685,5659
346685,18824
346685,14424
346685,11357
346685,14285
346685,5527
346685,5761
346685,6807
346685,4684
346685,4945
346685,18374
7131,15028
7131,9502
7131,3187
7131,1479
7131,16715
7131,205
7131,17716
7131,710
7131,16912
7131,20976
7131,2727
7131,4042
7131,15366
7131,20564
755,14240
755,9860
755,10426
755,7129
755,9502
755,10617
755,6335
755,11326
755,11151
755,6181
755,3804
755,8637
755,13295
755,6566
755,1115
755,5173
755,6241
755,7993
755,13248
755,17632
755,1661
755,3931
423108,9300
423108,13774
423108,5236
423108,15325
423108,1933
423108,12836
423108,5942
423108,14752
389015,4672
389015,14420
389015,16528
389015,1464
389015,18532
389015,21387
389015,4437
389015,9314
389015,4570
389015,1698
389015,14805
389015,5168
389015,14713
389015,11116
389015,17875
389015,616
389015,18226
389015,272
389015,70
76493,1258
76493,20655
76493,18213
76493,10898
76493,20721
76493,20911
76493,21262
76493,1213
76493,18876
76493,21220
76493,9959
76493,8810
76493,1792
76493,14273
76493,5329
76493,16260
334541,13922
334541,11823
334541,16200
334541,2373
334541,12828
334541,4197
334541,16200
334541,11234
334541,13207
334541,19892
334541,1299
334541,4153
334541,3737
334541,463
334541,19408
334541,16375
334541,203
334541,5761
334541,20401
334541,5263
1927,240
1927,3697
1927,7405
1927,15891
1927,10383
1927,240
1927,19109
1927,18293
1927,10210
1927,9345
1927,4820
1927,7440
1927,17040
1927,5175
1927,4696
1927,10926
1927,12118
1927,19009
1927,5041
1927,2215
1927,757
1927,5102
1927,19273
1927,12130
1927,15354
1927,9747
1927,18112
1927,3099
1927,7003
181886,18053
181886,3297
181886,13469
181886,19964
181886,2822
181886,7006
181886,12911
181886,15618
181886,4440
181886,4147
181886,16642
181886,13644
181886,1972
181886,456
181886,4738
181886,17642
181886,20642
445571,12359
445571,6661
445571,3084
445571,13315
445571,11312
445571,2436
445571,3701
445571,1180
445571,9990
445571,5041
445571,14484
445571,1249
445571,15008
445571,6564
445571,7689
445571,8369
445571,19876
228967,19080
228967,8114
228967,10898
228967,3523
228967,17560
228967,3561
8488,8807
8488,16190
8488,13269
1571,7856
1571,13326
1571,6493
1571,2498
1571,5047
1571,2347
1571,17010
1571,9383
1571,13315
1571,3184
1571,18123
1571,15325
1571,4224
1571,3782
1571,449
1571,10700
1571,4151
1571,17250
1571,17929
1571,19012
1571,6703
1571,918
1571,18754
1571,15371
1571,4847
1571,3183
1571,19073
1571,7251
1571,5285
1571,8294
1571,15875
1571,17248
1571,13841
1571,6785
324668,6464
324668,19080
324668,16798
324668,20488
324668,14648
324668,7312
324668,14471
324668,4224
324668,891
324668,18067
324668,6788
324668,12188
324668,16749
324668,17649
324668,17715
260346,240
260346,10311
260346,13922
260346,9273
260346,2347
260346,17367
260346,16387
260346,15122
260346,20082
260346,11571
260346,9377
260346,15325
260346,9612
260346,9617
260346,20826
260346,7791
260346,18486
260346,7648
260346,17239
260346,849
260346,757
260346,14484
260346,2576
260346,3756
260346,335
260346,3018
260346,5761
260346,4459
260346,8804
260346,17600
260346,6835
260346,10939
260346,4399
260346,6311
260346,16389
260346,1372
260346,18342
260346,14808
260346,15849
260346,321
260346,1020
260346,13622
260346,12921
260346,5707
260346,15236
260346,20341
260346,7251
260346,2665
260346,4999
260346,3522
260346,10976
260346,7294
260346,3315
260346,11299
260346,10232
260346,5571
260346,17613
260346,8641
260346,6851
260346,19608
260346,17736
260346,4624
260346,6832
260346,19617
260346,12329
2034,16985
2034,240
2034,15903
2034,946
2034,5471
2034,3234
2034,8858
2034,14264
2034,15941
2034,240
2034,7676
2034,1294
2034,12400
2034,20566
2034,19988
2034,7095
2034,16632
159824,5847
159824,7925
159824,12064
159824,3059
159824,15028
159824,15599
159824,3339
159824,13785
159824,15103
159824,11884
159824,11190
159824,10395
159824,12541
159824,8253
159824,6865
159824,15366
628,5321
628,2091
628,3297
628,10383
628,240
628,9502
628,1479
628,7128
628,15292
628,8215
628,15292
628,5432
628,17030
628,72
628,2263
628,5834
628,12722
628,5509
628,19855
628,20976
628,16933
628,8861
628,806
628,16756
628,19755
628,11562
628,12733
628,11375
628,16070
49040,6464
49040,10649
49040,883
49040,1632
49040,1431
49040,10321
49040,14873
49040,7768
49040,13446
49040,2838
49040,8877
49040,20203
49040,17046
49040,16175
49040,12735
49040,20945
49040,1701
8247,18117
8247,3297
8247,14692
8247,14648
8247,4607
8247,11835
8247,3247
8247,2916
274857,2443
274857,4234
274857,9645
274857,14470
140300,2243
140300,10308
140300,8952
140300,18055
140300,21120
140300,15325
140300,10874
140300,2553
140300,21415
140300,4363
140300,394
235,14588
235,3297
235,15410
235,9754
235,10785
235,18532
235,6493
235,6079
235,4958
235,19168
235,18182
235,10148
235,9219
235,3143
235,5802
235,6183
235,7849
235,2686
3049,7213
3049,4551
3049,2842
3049,2347
3049,16441
3049,3784
3049,13666
3049,12424
3049,13793
3049,4531
3049,374
10530,20720
10530,20655
10530,14949
10530,19333
10530,4010
10530,11236
10530,14409
10530,3005
10530,13214
10530,10759
10530,18415
10530,7377
10530,4027
10530,5992
10530,15593
10530,8245
39513,12348
39513,240
39513,3539
39513,12114
39513,4975
39513,14394
39513,12836
388,13696
388,6637
388,13161
388,3417
388,5047
388,16750
388,12327
388,5500
388,12817
388,31
388,20377
388,3804
388,13295
388,17745
388,16451
388,12857
388,12631
388,13696
388,5132
388,16000
388,8577
388,10173
400106,19139
400106,15451
400106,9247
400106,3059
400106,20590
400106,15941
400106,240
570670,3297
570670,2822
570670,17507
570670,6039
570670,14274
570670,9617
570670,5347
570670,19009
570670,20377
570670,3737
570670,8253
570670,9901
570670,12151
570670,13635
762,3585
762,1027
762,18541
762,20250
762,11504
762,20728
762,18534
762,5063
762,9751
762,12099
762,211
762,20721
762,20911
762,16494
762,2443
762,4234
762,7503
762,9900
762,12970
762,16260
1573,19329
1573,7856
1573,16308
1573,3297
1573,21460
1573,92
1573,498
1573,5390
1573,15325
1573,17686
1573,18486
1573,16029
1573,15941
1573,240
1573,9203
1573,17239
1573,2006
1573,6139
1573,5231
1573,572
1573,10155
1573,8852
1573,5050
1573,6703
50546,14588
50546,7352
50546,4407
50546,8050
50546,8807
50546,7326
50546,19492
50546,2641
50546,14046
50546,4737
50546,4752
50546,7794
50546,1409
50546,1374
50546,1164
50546,8633
50546,11183
50546,3469
50546,2569
50546,6658
50546,19656
50546,13233
50546,20480
260514,14582
260514,15325
260514,2553
260514,2025
260514,2322
260514,8682
396422,11367
396422,9523
396422,8186
396422,1453
396422,7152
396422,12136
396422,6564
396422,14394
396422,14752
527641,19333
527641,1609
527641,1299
527641,18904
527641,19492
527641,3827
527641,10759
527641,14215
527641,3700
527641,10586
9340,11802
9340,6072
9340,18532
9340,6493
9340,7465
9340,16139
9340,12899
9340,9242
9340,9851
9340,14764
9340,13305
9340,18423
9340,16449
9340,1908
426,15294
426,11751
426,10636
426,10383
426,240
426,1998
426,12692
426,3739
426,2347
426,8590
426,5238
426,20156
426,9540
426,8097
426,8024
426,5415
426,4696
426,18824
426,12225
426,16632
426,2977
426,14889
426,5918
426,15258
861,6017
861,13040
861,3297
861,12767
861,19851
861,19574
861,10156
861,11692
861,11449
861,18555
861,15506
861,16554
861,6100
861,6756
861,17092
861,8594
861,1368
861,15293
861,17228
861,20892
861,1444
861,9472
861,6703
861,2609
861,8202
524,16713
524,20488
524,946
524,12128
524,7011
524,3821
524,17010
524,570
524,19017
524,16573
524,12096
524,3693
524,14112
524,20912
524,7568
524,891
524,2215
524,12836
17431,9004
17431,21442
17431,8823
17431,19113
17431,20636
17431,11692
17431,526
17431,3605
17431,9389
17431,11734
3170,11835
3170,10034
3170,6079
3170,18904
3170,9607
3170,20798
3170,19822
3170,1800
49529,20720
49529,15214
49529,13040
49529,3297
49529,10311
49529,16554
49529,3539
49529,5303
49529,205
49529,14985
49529,9747
49529,11602
49529,19756
49529,20976
49529,17416
507086,1858
507086,15325
507086,1093
507086,803
507086,19052
507086,18584
72559,15539
72559,6464
72559,15599
72559,8090
72559,1775
72559,5175
72559,1213
72559,17239
72559,15697
72559,12697
72559,12203
856,3297
856,10156
856,10864
856,8902
856,16387
856,21256
856,12467
856,12068
856,15941
856,240
856,19377
856,4531
856,1371
856,9607
856,16632
856,4161
856,9347
545611,18848
545611,2243
545611,10308
545611,5731
545611,1430
545611,8586
545611,6153
545611,18516
545611,17118
545611,1501
545611,19309
545611,11139
545611,20138
545611,8213
545611,70
545611,16344
545611,17271
545611,9223
545611,6755
545611,17744
855,3297
855,21460
855,2500
855,13561
855,12597
855,3196
855,17217
855,11168
855,19748
855,18851
855,6809
855,7465
855,3463
855,17875
855,17289
855,14041
855,6455
855,1133
855,17512
451048,3210
451048,20034
451048,11921
451048,3054
451048,14535
10140,132
10140,3297
10140,3059
10140,18745
10140,2553
10140,21415
10140,1532
10140,7046
10140,6620
10140,15053
10140,15216
10140,14574
10140,5892
10140,5315
10140,7172
10140,15334
10140,5372
10140,7003
338967,6857
338967,10376
338967,3802
338967,10785
338967,15325
338967,4497
338967,2741
338967,10395
338967,1115
338967,6564
338967,19367
338967,6584
338967,11976
12162,15539
12162,10113
12162,9743
12162,8949
12162,16573
12162,8247
12162,17097
12162,4080
12162,9203
12162,1220
12162,17966
12162,20391
12162,941
12162,13333
12162,394
12162,13195
117,8065
117,14962
117,9253
117,864
117,8132
117,17395
117,14618
117,7492
117,11955
117,3326
117,10211
117,2957
307081,4672
307081,18055
307081,20907
307081,3737
307081,4587
307081,18386
307081,7251
1584,5068
1584,13634
1584,2423
1584,17477
1584,15387
1584,13031
1584,13584
1584,15764
1584,14226
1584,15266
1624,240
1624,11965
1624,5214
1624,10958
1624,2698
1624,8986
1624,16154
2675,19805
2675,6301
2675,4147
2675,15065
2675,1188
2675,3539
2675,19892
2675,340
2675,9578
2675,19285
2675,10582
2675,439
2675,13248
2675,4481
2675,16582
2675,13627
105864,14588
105864,8432
105864,21256
105864,17530
105864,1053
105864,1093
105864,12118
105864,19520
105864,2685
105864,13795
512195,17010
512195,11776
512195,9559
512195,12817
512195,20300
44833,4607
44833,6912
44833,11691
44833,13106
44833,11576
44833,19009
44833,17228
44833,14990
44833,10236
44833,20198
44833,11266
44833,20212
44833,17064
44833,13848
44833,21386
44833,2896
44833,19245
44833,7030
44833,5685
44833,3304
44833,1123
44833,6564
44833,13351
44833,18956
97020,9004
97020,19139
97020,826
97020,11692
97020,19252
97020,17366
97020,20799
345920,14588
345920,13142
345920,9768
345920,11234
345920,19892
345920,3737
345920,18961
345920,19391
345920,13696
345920,6547
9654,19712
9654,240
9654,7856
9654,5428
9654,11441
9654,17801
9654,14648
9654,2909
9654,3030
9654,12409
9654,1865
9654,11368
9654,12817
9654,19252
9654,9193
9654,1180
9654,9617
9654,1862
9654,908
9654,15941
9654,240
9654,17239
9654,11292
9654,14519
9654,20452
9654,20955
630,7925
630,18117
630,14128
630,3297
630,13073
630,18745
630,3964
630,1693
630,13504
630,4010
630,7541
630,6493
630,6899
630,15342
630,17148
630,9087
630,4369
630,16188
630,6742
630,4648
630,5372
630,14120
630,20739
630,1076
935,19319
935,7405
935,9402
935,6439
935,11312
935,16191
935,20721
935,21253
935,14030
935,5780
935,355
935,8983
935,20391
935,17710
935,5453
935,4223
935,7973
27576,18658
27576,19080
27576,2928
27576,10649
27576,3417
27576,19049
27576,9402
27576,5459
27576,4786
27576,1180
27576,7791
27576,18486
27576,5659
27576,18364
27576,9203
27576,3865
27576,107
64635,11692
64635,8594
64635,19252
64635,11238
64635,4520
64635,20892
64635,1444
64635,17900
64635,12368
64635,4426
64635,20438
64635,19785
64635,11278
64635,14707
64635,9472
10386,14588
10386,13357
10386,3297
10386,4743
10386,9402
10386,3539
10386,1681
10386,6767
10386,20375
10386,10129
10386,6183
10386,18726
251,12555
251,12481
251,15951
251,17758
251,19885
251,21038
251,17332
251,13641
251,9617
251,3737
251,12136
251,5179
157353,13074
157353,8823
157353,19388
157353,15599
157353,6535
157353,2207
157353,16757
157353,4347
157353,9203
157353,19009
157353,9915
157353,8297
157353,12473
157353,9606
157353,15267
157353,16691
37710,5847
37710,5321
37710,2091
37710,18352
37710,11441
37710,17801
37710,17092
37710,908
4523,20720
4523,13696
4523,3059
4523,19292
4523,19570
4523,18187
4523,4285
4523,4010
4523,16021
4523,5659
4523,12631
4523,13696
4523,8163
4523,7046
4523,9668
4523,3700
4523,14778
4523,9347
4523,19391
4523,13696
254470,15325
254470,3317
254470,6254
254470,14484
254470,14394
254470,14092
254470,394
254470,2396
254470,5895
4553,192
4553,8527
4553,667
4553,14771
4553,17905
4553,11116
4553,11468
4553,8919
4553,4221
4553,1250
4553,15823
4553,3396
4553,17277
9532,16308
9532,13926
9532,18418
9532,301
9532,14845
9532,3737
9532,8227
9532,6243
1538,15655
1538,19139
1538,5529
1538,5047
1538,15210
1538,8206
1538,17010
1538,11309
1538,14320
1538,14513
1538,1592
1538,2535
1538,2715
1538,5902
1538,10856
1538,16632
1538,13057
1538,2982
1538,5096
1538,19293
1538,12433
522627,9109
522627,18541
522627,1920
522627,19210
522627,11312
522627,12044
522627,13586
522627,9852
522627,7568
522627,7465
522627,4571
522627,10698
522627,9699
522627,21389
522627,9816
522627,10200
346698,492
346698,20721
346698,5403
346698,12243
346698,5659
346698,2825
346698,19928
346698,7046
346698,7218
346698,8973
346698,394
346698,70
346698,20782
346698,3654
346698,5126
8077,14680
8077,8929
8077,18370
8077,11692
8077,3115
8077,16554
8077,6100
8077,17973
8077,1981
8077,15325
8077,3539
8077,526
8077,1364
8077,6474
8077,3922
8077,7030
8077,14634
8077,4968
8077,14525
8077,7558
8077,10563
335787,89
335787,8840
335787,6072
335787,7493
335787,13305
335787,14394
335787,6160
10198,20720
10198,18551
10198,7128
10198,15292
10198,20594
10198,18315
10198,9204
10198,10765
10198,20919
10198,14394
10198,10644
10198,12914
10198,14750
10198,801
10198,14139
613504,3297
613504,4347
613504,19369
1579,11835
1579,19708
1579,21120
1579,8178
1579,10098
1579,7196
1579,14409
1579,10034
1579,1029
1579,20249
1579,15289
1579,12822
1579,13576
41733,14564
41733,7614
41733,6804
41733,13156
41733,3325
41733,5002
41733,4424
41733,17031
15,1659
15,4551
15,21351
15,6031
15,12573
15,19329
15,12683
15,5993
15,289
15,4920
15,3693
15,8917
15,5802
17578,8671
17578,10688
17578,13417
17578,3941
17578,8840
17578,6123
17578,17040
17578,180
17578,14390
17578,6183
624860,9004
624860,7529
624860,1927
624860,8823
624860,6530
624860,18730
624860,2532
624860,11692
624860,15293
624860,6564
624860,6666
624860,394
624860,3580
75,19319
75,10376
75,13040
75,10136
75,6494
75,1350
75,15518
75,7704
75,19943
75,2993
75,11312
75,20911
75,17040
75,3539
75,1364
75,9578
75,19550
75,17074
75,7872
82507,55
82507,5959
82507,6493
82507,16235
82507,14815
82507,12429
82507,213
82507,9208
82507,9617
82507,17467
82507,3782
82507,10270
82507,19379
82507,3737
82507,12140
82507,11462
82507,4291
82507,19151
82507,7456
82507,21451
82507,15753
82507,6545
480530,4672
480530,9314
480530,15325
480530,15941
480530,240
480530,4587
480530,7668
480530,18386
480530,13320
568,15539
568,4551
568,18658
568,21442
568,3153
568,6468
568,4437
568,21184
568,4497
568,526
568,4080
568,17239
568,19682
568,742
568,19218
568,6138
568,1277
10009,14588
10009,7129
10009,9345
10009,7584
10009,989
10009,8733
10009,1309
10009,19041
10009,9710
10009,6564
10009,14394
10009,11577
10009,12111
10009,4705
10693,7129
10693,3936
10693,2932
10693,3059
10693,7899
10693,20590
10693,7439
10693,12106
10693,18950
10693,4010
10693,14127
10693,2383
10693,20420
948,8566
948,19139
948,8444
948,15422
948,13586
948,4676
948,12958
948,17977
948,3137
948,19309
948,10328
948,2263
948,15305
225574,798
225574,4607
225574,7246
225574,1213
225574,15024
225574,1833
225574,79
225574,9730
225574,8775
225574,2535
225574,9623
225574,18780
400928,6225
400928,1366
400928,18648
400928,16123
400928,13031
400928,10185
400928,4983
400928,20554
400928,16154
400928,14970
400928,51
1635,11575
1635,11751
1635,10311
1635,8828
1635,208
1635,20636
1635,11692
1635,3605
1635,20892
1635,12722
1635,1645
1635,15042
1635,16357
107985,3757
107985,10714
107985,13594
107985,14765
107985,16442
82695,3517
82695,4800
82695,1920
82695,2091
82695,3297
82695,5016
82695,13310
82695,6101
82695,17529
82695,9956
82695,4010
82695,17108
82695,21219
82695,11832
